,Clinton,Trump
tell you it,1.75304841129,0.570434902744
things as,1.75286011747,0.570496179377
the site,1.75224842414,0.57069533419
because i think,1.75217797496,0.570718279929
our children,1.75202979876,0.570766547867
women's,1.75196612747,0.570787291101
within,1.751736709,0.570862045001
heart,1.75133087485,0.57099433029
republican congress,1.75119256532,0.571039427534
time when,1.75085865744,0.571148330992
cynical,1.74873058148,0.571843376327
resources and,1.74852960536,0.571909104045
we can't let,1.74849327306,0.571920987862
family leave,1.74844745255,0.571935975851
corporations that,1.74836801289,0.5719619626
town hall,1.74825875915,0.571997706155
murderers,1.74789321533,0.572117330298
it done,1.74783727369,0.572135641602
do some,1.74703998058,0.57239674599
trying,1.74667833005,0.572515260994
and move,1.74641745171,0.572600782833
fight to,1.74628484049,0.572644265592
expected,1.74619346846,0.572674230011
finally,1.74605029013,0.572721190022
turned away,1.74558606761,0.572873499942
and its,1.74542340345,0.572926888698
i find it,1.74497007512,0.573075730212
points i,1.74487397185,0.573107293783
intersect,1.74482696279,0.573122734419
of you,1.74395346933,0.573409794233
future,1.74383941234,0.573447298485
everyone you,1.74383355565,0.573449224417
way too,1.74340213407,0.573591129928
one another,1.74283071432,0.573779192544
firm,1.7424398395,0.573907906217
intended,1.74234200973,0.573940130246
crops,1.74207762745,0.574027232909
but here is,1.74126863082,0.574293927027
i want us,1.74095720091,0.574396659192
jorge,1.74012672452,0.574670790299
what they are,1.73948993197,0.574881165807
rebuke,1.73860827787,0.575172689977
it for the,1.73845095222,0.575224741729
starting,1.73736830253,0.575583195884
talk with,1.73713159011,0.575661628452
has always,1.73700409807,0.575703880672
finish the,1.73678480122,0.575776572492
kind of like,1.73664714758,0.575822210858
door,1.73656377548,0.575849855975
as i said,1.73637105294,0.57591377045
inspired,1.73573529313,0.576124714383
we are making,1.73508647938,0.57634014897
and he said,1.73466244344,0.576481034556
changes,1.73446852065,0.576545488197
stacked,1.73415477471,0.57664979769
is we are,1.73356595416,0.576845661742
little time,1.73313297186,0.576989772992
presidential candidates,1.7329348013,0.577055754925
they make,1.73270558749,0.577132091694
likes to get,1.73268794982,0.577137966534
is called,1.73262454931,0.577159085271
cannot get credit,1.73238224233,0.577239812074
everyone,1.73220967548,0.577297318076
infrastructure,1.73215785294,0.577314589603
get the,1.73202663035,0.577358328374
primary,1.73198205661,0.577373187085
mayor of,1.73192946278,0.577390720286
my country,1.73146964487,0.577544055112
best year,1.73129626883,0.577601891717
this election is,1.73123454459,0.577622485137
is strong,1.73106650492,0.577678556634
saudis have,1.73027611728,0.577942439366
mental,1.72958002368,0.578175040362
he wanted,1.72956643869,0.578179581674
civil,1.72935233432,0.578251163836
identified,1.72880838663,0.578433103248
heading,1.72880437185,0.578434446537
debate stage,1.72867642319,0.578477259587
the person,1.72815863432,0.578650582268
to,1.72772444333,0.578796001792
want to turn,1.72736211867,0.578917407759
mark kelly,1.72732497602,0.578929856214
a long way,1.72707576799,0.579013392771
has made,1.72671605186,0.579134015071
chemical,1.72615682658,0.579321637872
for himself,1.72614353219,0.579326099685
figure,1.7258521301,0.579423916198
pay a penny,1.72579541113,0.5794429592
creating new,1.72510531908,0.579674753151
on the special,1.72431086984,0.579941829221
i was very,1.72427769929,0.579952985768
are a couple,1.7242194728,0.579972570647
they and,1.72394465499,0.580065025351
get it,1.72367655755,0.580155247583
more,1.72281077855,0.580446798017
need trade,1.72262161007,0.580510539375
this not,1.722405395,0.580583411375
becoming,1.72186893143,0.580764297297
two things,1.72161401169,0.580850291186
know i,1.72142858954,0.580912856958
from arkansas,1.72094428658,0.581076335706
but three,1.72087697376,0.58109906475
turned to,1.72058330609,0.581198246233
why i have,1.72056115215,0.58120572974
000 jobs a,1.72042674751,0.58125113519
key,1.72023124439,0.581317193987
ending,1.72007418896,0.581370272526
saved,1.71995893741,0.581409229167
is great to,1.71983689409,0.581450487216
online,1.71914602416,0.581684153612
end of,1.7191115842,0.58169580683
said you know,1.71866237199,0.581847846497
hunger,1.71731430369,0.582304589119
my job,1.7170209852,0.582404064142
at it,1.71668872112,0.582516788102
thing to do,1.71630795328,0.582646021124
for and,1.71621028359,0.582679179562
walking,1.71556212266,0.582899323082
i want,1.7151228122,0.58304862654
those two,1.71435833146,0.583308624369
this in,1.71380239417,0.58349784281
and one,1.71304560149,0.583755621642
for being with,1.71279022203,0.583842660436
have to take,1.71229840991,0.584010353692
are not being,1.71151838539,0.584276516416
vast majority,1.71112941784,0.584409331973
national service,1.71109898919,0.584419724583
role in,1.71108918642,0.584423072704
captain khan,1.7108390328,0.584508525247
toe,1.70982175923,0.584856283762
prescription,1.70980736728,0.584861206669
and say that,1.70954597904,0.58495063149
bad situation,1.70952653818,0.584957283592
sometimes,1.70921810667,0.585062840195
talk and,1.70918697001,0.585073498423
try,1.70907512018,0.585111788353
like these,1.70865399937,0.585255997041
proud,1.70864185724,0.585260156048
been in a,1.70804738501,0.585463851166
profits,1.70768834933,0.585586942954
too big,1.70733517342,0.585708076287
no and,1.7066948301,0.585927831012
even like the,1.70612922194,0.586122075128
tell you we,1.7059489509,0.586184011819
of the reason,1.70593924375,0.58618734733
pursuit,1.70486201573,0.586557733572
as you all,1.70471479612,0.58660838885
country over,1.70441009908,0.586713256711
asked her,1.70410713804,0.586817564271
to check,1.7040919326,0.586822800385
as,1.70402202436,0.586846875041
about these,1.70370135713,0.586957330176
we had to,1.70369159554,0.586960693249
impact,1.70355320237,0.58700837673
enforcing,1.70278830526,0.587272062481
asked,1.70277214378,0.587277636444
to tell,1.70202767298,0.587534513027
website,1.70145171787,0.58773339819
message to,1.70108303429,0.587860780363
8,1.70093164546,0.587913102017
to understand what,1.70024684854,0.588149891799
supplies,1.69965241048,0.588355591905
point i,1.69893431246,0.588604275436
luxury,1.69807996485,0.588900417352
and you are,1.69789403256,0.588964906422
nra,1.69735653238,0.589151413344
advisers,1.69714000068,0.589226580954
who gets,1.69673199034,0.589368271298
it turns,1.69667397938,0.589388422382
of ours,1.69647474078,0.589457641756
forgotten,1.69572757656,0.589717366058
a reporter asked,1.69539218515,0.589834027053
prevent,1.69512532945,0.58992688188
have never had,1.69493066044,0.589994637151
think a,1.69490695591,0.590002888663
form of,1.69486467844,0.59001760596
the burden,1.69479569682,0.590041620872
even further,1.69472545506,0.590066076492
as though,1.69425312605,0.590230576899
capacity,1.6940709532,0.590294047666
because look,1.69356505402,0.59047037941
prison,1.69342239387,0.59052012281
this because,1.69315898719,0.590611990703
voters,1.69306989618,0.59064306929
the vast,1.69250779242,0.590839229503
retired,1.69206997641,0.590992106673
day that,1.69201737543,0.591010479279
ready to,1.6916010831,0.591155923219
the law,1.69069456249,0.591472890601
get to,1.69060603222,0.591503863668
resolve,1.68989100124,0.591754142287
tell you,1.68977263114,0.5917955952
and they need,1.68976869349,0.591796974255
fly zone,1.68908190539,0.592037601499
has always been,1.68893951679,0.592087514121
diseases,1.68871625464,0.592165792953
sat,1.68754276907,0.59257757393
have student,1.68732884265,0.592652703327
that those,1.68725279448,0.592679415481
grandchildren,1.68700796753,0.592765428053
states to get,1.687002787,0.592767248343
go get,1.6867795643,0.592845693157
cyberspace,1.68674436514,0.592858064725
pledged,1.68671580087,0.592868104684
reach,1.68647120383,0.592954091198
the country we,1.68628218242,0.593020557545
first term,1.68580814798,0.593187309716
you get the,1.68565022007,0.593242885204
the ways,1.685421769,0.593323296514
bradley,1.68540323988,0.593329819441
harvest,1.68496052214,0.593485714864
boy,1.68441081535,0.593679398687
faced,1.68396857039,0.593835311171
the people in,1.68393539589,0.593847010068
president,1.6836077132,0.593962591262
president and,1.68356346577,0.593978201791
dictatorship,1.68354020396,0.593986408906
g,1.68332659138,0.59406178523
at our,1.68302919836,0.594166756567
more good,1.68299619258,0.594178408963
he said i'm,1.68294382361,0.594196898298
defunded,1.68185227059,0.594582543
woman's,1.68168559647,0.594641472876
person is,1.6815117336,0.594702956878
to do to,1.68148573334,0.594712152576
country and we,1.68139835071,0.594743059892
everybody running,1.68051853184,0.595054431743
were left,1.68010844041,0.59519967637
my speech,1.68004382903,0.595222566649
thank my friend,1.67987916724,0.595280910377
it you,1.67979228432,0.595311699748
playing,1.6796863649,0.595349239536
this region,1.67967436967,0.595353491164
tied,1.67935340511,0.59546727744
waged,1.67914776702,0.595540201785
another 20,1.67868803434,0.595703298971
boat,1.67847761612,0.59577797785
will be in,1.67839158016,0.595808518002
start,1.67792816669,0.595973069557
nearly 9,1.67785509,0.595999026351
wrong headed,1.67717096986,0.596242135102
of the agreement,1.67585662765,0.596709756371
is an,1.67556818932,0.596812476135
people around,1.67553582804,0.596824002965
and when you,1.67551839905,0.596830211217
win the election,1.67433337702,0.597252622282
who came,1.67427355422,0.597273962478
no idea what,1.67385764383,0.597422369629
investing,1.67288262051,0.597770571433
idea what,1.67247114403,0.597917640354
women who,1.67241731612,0.597936884747
that americans,1.67231881196,0.597972104868
stock,1.67212390757,0.598041805081
right now is,1.67182767814,0.598147771492
all the people,1.67158775206,0.59823362475
it should not,1.67131042534,0.598332891865
money to,1.67115348077,0.598389083654
cystic,1.67093347176,0.598467872541
elected,1.6708816759,0.598486424515
survive,1.67085379868,0.598496409914
thank,1.67049433055,0.598625198371
more than,1.67018838984,0.598734852957
to walk away,1.66995480018,0.59881860269
there not,1.66954177108,0.598966744841
shut down,1.66923833431,0.599075625958
and out,1.66923444278,0.5990770226
against isis,1.66899360984,0.599163468396
with my,1.66890051544,0.599196890856
is what i,1.6685964376,0.599306085922
traveling across,1.66827802157,0.599420472528
because at,1.66813227833,0.599472843365
is why i,1.66798620495,0.599525342014
a missile,1.66791485111,0.59955098987
is can,1.66788680861,0.599561070234
the fight to,1.66765446409,0.599644603562
have heard,1.66759666515,0.599665387259
it is good,1.66705208706,0.599861280738
terrorist groups,1.66588678173,0.600280890014
do everything,1.66585242883,0.600293268896
so i think,1.66544371179,0.600440587046
the values,1.66542782721,0.60044631395
fight,1.66542091799,0.600448804981
and sellers,1.66525560756,0.600508411718
them on the,1.66502882251,0.600590203895
positioned,1.66496654827,0.600612667586
whoever it is,1.66480888999,0.600669545925
have the world's,1.6646640219,0.600721819444
bankruptcies,1.66455991675,0.600759389877
you how,1.66452133739,0.600773313946
very bad situation,1.66429149099,0.600856283539
so let,1.6641889026,0.600893323132
present,1.66417755522,0.600897420388
places where,1.66405524614,0.600941586719
bullet,1.66391170137,0.600993429626
response,1.6637265928,0.601060297002
he made,1.66348691142,0.601146900006
whoever it,1.66328437349,0.601220101587
york is in,1.66305383174,0.601303446057
that this is,1.66271852051,0.60142470759
learned this,1.66257422191,0.601476906608
end,1.66240064083,0.601539710368
few years,1.6623872634,0.60154455103
war that,1.6619772441,0.601692955514
ahead,1.66181536579,0.601751566743
money is,1.66155977984,0.601844129917
it isn't,1.66104142157,0.602031946353
homeland security,1.66099825507,0.602047592133
until,1.66007755105,0.602381496798
people can,1.6597123016,0.602514061647
a great campaign,1.65963719673,0.602541327688
let,1.65946962046,0.602602173411
or you can,1.65895191005,0.602790227939
just like we,1.65841737904,0.602984515623
both for,1.65836262533,0.603004424198
resilient,1.65791190318,0.603168357787
ditch,1.65788645824,0.603177615109
well i'll,1.65774026497,0.603230808306
president george,1.65726676507,0.603403158186
saying he wants,1.65723512913,0.603414676905
fleeing,1.65721627269,0.603421542788
had a,1.65715923646,0.603442311394
fuels,1.65657116157,0.603656530549
than others but,1.65629906487,0.603755699204
deepen,1.6560274723,0.60385471662
has been doing,1.65600274351,0.603863733873
harder,1.65591052416,0.603897363663
loved one,1.65548520583,0.604052513714
think what,1.65532563972,0.60411074172
totally separate,1.65505143505,0.604210829236
colleges and universities,1.65489880269,0.604266555982
i can't,1.65459441753,0.604377719037
shame,1.65417169963,0.604532165691
heard a,1.65402141785,0.604587092531
parents,1.65369343625,0.604707001961
arab,1.65346003783,0.60479236094
but don't,1.65329927011,0.60485117128
confidence,1.65295406997,0.604977487376
gotten a,1.65291445275,0.604991987537
here with all,1.65272163545,0.605062569854
especially,1.65229934038,0.605217211894
am so,1.65228754506,0.605221532409
up with the,1.65218726734,0.605258265675
a lot easier,1.65121020399,0.605616412484
a coalition,1.65061216824,0.605835834268
president to,1.65036029673,0.605928294554
said we,1.65018746011,0.60599175801
need to,1.64961009221,0.606203856732
important issues,1.64954700375,0.606227041561
in the,1.64946972323,0.606255444352
hard look at,1.64918947842,0.606358464619
is here,1.64837125203,0.606659451726
alzheimer's,1.64788513181,0.606838414097
and date,1.64765361868,0.606923681448
to vote,1.64757563942,0.606952406964
the vast majority,1.64747718239,0.606988679837
the cost,1.64728563207,0.607059261936
warren,1.64699927269,0.607164809714
i will let,1.64671743954,0.607268725032
example,1.646207533,0.607456824216
authorities,1.64557850414,0.607689026979
trade deal,1.64501375514,0.60789765245
encounter,1.64435793378,0.608140101041
map,1.64402580407,0.608262958846
that person,1.64284849446,0.608698856513
could,1.64272300314,0.60874535639
around,1.64253902795,0.608813539883
from me,1.64233478977,0.60888925098
here to stay,1.64117933495,0.609317932965
call it,1.64106934019,0.609358773277
do them,1.64093767493,0.609407666896
i'm ready,1.64087865817,0.609429585192
reaction,1.64008258439,0.609725394023
much more,1.63934322417,0.610000386285
know,1.63919818751,0.61005435927
risks,1.6373218423,0.61075347202
of what we,1.63732040765,0.610754007172
to shut,1.63731747231,0.610755102119
alien,1.6372068112,0.610796383912
1930's,1.63717017118,0.610810053592
toxic,1.63647598167,0.611069157874
charged,1.63623369855,0.611159641125
then when,1.6359528393,0.611264564588
overdoses,1.63588624371,0.611289448667
have been a,1.63470087936,0.611732710628
they called,1.63382666899,0.612060029979
don't really,1.63364257045,0.612129004281
way and then,1.63353834117,0.612168061685
to a political,1.63345609301,0.612198885712
take your,1.63283870988,0.612430360665
a ballot,1.63269871936,0.612482871544
with debt,1.6325898464,0.612523716357
what the hell,1.63189789024,0.612783438217
every single one,1.63185699677,0.612798794245
new yorkers,1.63180013995,0.612820145997
had a great,1.63155663752,0.612911606622
advice,1.63081554047,0.613190134129
my watch,1.63058603549,0.61327644064
supportive,1.63006491895,0.613472499392
says we,1.63001730752,0.613490418406
our water,1.62980262547,0.613571229038
right you,1.62940401216,0.613721331563
good job is,1.6292773063,0.613769059528
out a,1.62897032581,0.613884724699
a u,1.62896653211,0.613886154373
miss,1.62783982423,0.614311055127
they are now,1.62744934857,0.614458447433
works,1.62720912209,0.614549160539
our economy,1.62713246661,0.614578112427
be important,1.62711160525,0.614585991995
exciting,1.62704203092,0.614612272455
comey,1.6269533667,0.614645767033
several,1.62692660769,0.61465587647
for how,1.62665613506,0.614758078517
today i want,1.62652397102,0.614808031003
will all,1.62639653947,0.61485620249
are they,1.62591434374,0.615038549756
for him,1.62555453902,0.615174684083
knew we,1.62465872114,0.615513884233
saw,1.62446471273,0.615587394521
extend,1.62445779919,0.615590014404
still have the,1.6243259349,0.615639988573
demand,1.62412391847,0.615716564869
them what,1.62395696023,0.615779866395
be very cheap,1.62339999173,0.615991132867
do every thing,1.62299841718,0.616143546052
nation is,1.62290770052,0.616177987003
need more,1.62201977726,0.616515294092
are fighting,1.62195633187,0.616539410062
difficult,1.62150898051,0.616709504554
helped build,1.62133729125,0.616774810152
few days,1.62129847114,0.616789578108
can be,1.62107942916,0.616872919374
looking at,1.62104897062,0.616884510045
so my,1.62081967839,0.616971778745
disintegration,1.62061373233,0.617050182932
alliances,1.62018262113,0.617214372603
you i,1.61979904445,0.617360532116
say yes,1.61952540714,0.617464842225
australia,1.61921614661,0.617582774292
times and,1.61908406463,0.617633155589
say things like,1.61867727306,0.617788373656
called on,1.61795491573,0.61806419343
don't ever,1.61770886662,0.618158199311
not call,1.6174737767,0.618248044825
o'malley,1.61671678373,0.618537526216
m,1.61671208107,0.618539325407
cheers and it,1.61637180943,0.618669537643
nevada,1.61619780105,0.618736146868
you have had,1.61586651904,0.618862999026
unfortunate,1.61566727392,0.618939317609
empty,1.61535329068,0.619059623533
stopped,1.61511120744,0.619152412165
something that,1.6150960608,0.61915821868
to accomplish,1.61481949208,0.619264261363
happen on my,1.61468206479,0.619316967599
six and a,1.61454910819,0.619367967767
familiar,1.61429923546,0.619463837951
and we're going,1.61414721207,0.619522180208
v,1.61412071832,0.61953234888
reckless,1.61361510535,0.619726474228
speak out,1.61347940154,0.619778597138
democrats,1.61316926857,0.619897750027
because we lost,1.61301303497,0.61995779223
try to do,1.61285166512,0.620019820563
birth,1.61262527315,0.620106863419
every thing,1.61251863872,0.620147870536
all wish,1.61241215593,0.620188824749
us,1.61222408469,0.620261171818
it means,1.6120537973,0.62032669237
a i,1.61187787221,0.620394396647
how,1.61176915171,0.620436244819
republicans all,1.61112629738,0.620683804634
assault weapons,1.61095888833,0.620748305399
it was impossible,1.61050231434,0.620924286227
across our,1.61049475249,0.620927201692
yesterday i,1.61043229974,0.620951281318
were no,1.61031446579,0.620996719116
has done for,1.60916629206,0.621439813235
i could see,1.60905510096,0.621482756807
so i will,1.60891859727,0.621535484576
and here is,1.60867319433,0.621630299754
has shown,1.60845173674,0.621715888117
playing the,1.60842679149,0.621725530368
lot of the,1.6074069259,0.622120002028
know there are,1.60730239367,0.622160462113
to reduce,1.60722615195,0.622189975433
we do to,1.60717310468,0.622210511792
there for,1.60716809425,0.622212451566
paid it,1.60704881909,0.622258632173
and i know,1.6066342072,0.62241921373
to trade,1.60637127264,0.622521092747
would have to,1.60630615704,0.622546328181
this is a,1.60625309093,0.622566895372
are doing just,1.60579494994,0.622744516688
just said,1.60575465804,0.622760142713
jobs with,1.60561790239,0.622813185199
no way to,1.60485491847,0.623109284518
highest,1.60432615738,0.6233146517
that both,1.60427802274,0.623333353586
have the most,1.60393266418,0.623467569637
nypd,1.60389684591,0.623481492935
anywhere anytime,1.60372564864,0.623548049409
have come,1.60352888595,0.623624562528
affects,1.60336402905,0.623688683219
asking,1.60331652046,0.623707164019
our society,1.60316526527,0.623766009447
merits,1.60299572065,0.623831983529
child,1.60291233257,0.623864437052
it is,1.60282535581,0.623898290838
return,1.60158203701,0.624382627235
say we,1.60134101311,0.62447660543
disagreed,1.60093120131,0.624636461068
once,1.60083979067,0.624672128859
defenses,1.60041346208,0.624838533099
have control,1.59984188276,0.625061770652
george h,1.59965215751,0.625135905519
used it,1.59960670778,0.625153667548
principal,1.59960079729,0.625155977476
no doubt,1.59928673914,0.625278741782
on the streets,1.59920439876,0.625310936346
i think right,1.5990638569,0.625365894979
much in,1.59894066207,0.625414078036
or,1.59798716053,0.625787255803
but i know,1.5971459985,0.626116836495
garland,1.59685245246,0.62623193424
he was asked,1.59683752839,0.626237787015
defeating,1.59678143158,0.626259787485
done,1.59650694817,0.626367458749
me now,1.59588724767,0.626610684096
for me for,1.59577076517,0.626656423231
charles,1.59572429287,0.626674673356
is because of,1.59559161206,0.62672678425
people a,1.59552550758,0.626752750267
very serious,1.59548977524,0.626766786926
it shouldn't,1.59540093023,0.626801690441
can he,1.59504338957,0.626942192632
state i,1.59504106832,0.626943105014
economic,1.59489747287,0.626999551389
be secretary,1.59477487047,0.627047753585
with cystic,1.59477123264,0.627049183942
lot of hours,1.5946896585,0.627081259772
alone,1.59447653659,0.627165077096
do now,1.5938400921,0.62741551361
together and we,1.59346091287,0.627564813119
i borrowed,1.59324432756,0.627650124153
thank each,1.59322734819,0.627656813157
election,1.59287961845,0.627793832265
to force,1.59210947173,0.628097513242
states if,1.59188512928,0.628186030264
he and,1.59179463139,0.628221744362
that are not,1.59156492876,0.628312412474
go as,1.59121929279,0.628448891069
others,1.59100494771,0.628533557636
said you,1.59066762851,0.62866684534
dance,1.59048462174,0.628739181963
pursuit of,1.59039043172,0.628776418706
bill and,1.59034904897,0.628792780207
in a very,1.59022192017,0.628843048456
understandable,1.58957280259,0.629099842655
did for,1.58909576223,0.629288695981
the world's greatest,1.58885407715,0.629384418859
cooperation,1.58842879999,0.629552926769
with respect,1.58802897799,0.629711430873
reminded,1.58801968348,0.629715116508
morning in,1.58781871522,0.629794818776
to take the,1.58727010667,0.630012494912
wanted to tell,1.58716051556,0.63005599635
rule is,1.58698109678,0.630127228375
going to take,1.58659018758,0.630282481152
unify our,1.58648345123,0.630324885662
literally,1.58624338092,0.630420282304
run the same,1.58526757988,0.630808333362
a great public,1.58524845493,0.630815943639
and that should,1.58523504512,0.630821279836
to fight for,1.58486974961,0.630966677386
candidates for,1.58449917906,0.631114243045
me information,1.58403822849,0.631297895476
and i was,1.58379373097,0.631395351836
want everybody,1.58378219257,0.63139995177
fix the,1.58327279323,0.631603097251
by these,1.58305891301,0.631688430404
adult,1.58283988625,0.631775840806
humility,1.58250972161,0.631907650451
people going to,1.58244202063,0.631934685103
come up in,1.58225760585,0.63200833815
know that i,1.58184671867,0.632172503312
there were,1.5816148911,0.632265164945
not enough,1.58096104495,0.632526654083
people who actually,1.58066678416,0.63264440679
one because,1.58045497056,0.632729194204
and lost there,1.58025023615,0.632811169475
radicalization,1.58006846235,0.632883969162
together as,1.57969579079,0.633033275034
we are all,1.57952652005,0.633101114355
or are,1.57952527165,0.633101614738
what i have,1.57940897953,0.633148230102
by isis,1.57936118861,0.633167388951
beau,1.5790985612,0.633272694036
want us to,1.57901838878,0.633304847559
president has to,1.57875177298,0.633411798556
mainstreet,1.57813107384,0.633660927521
s and,1.57805143484,0.633692906277
need help,1.57776917626,0.6338062722
against terrorism,1.5772660322,0.634008454872
problems that,1.57686420083,0.634170018873
advantage,1.57666098729,0.634251756124
became a,1.57661591948,0.63426988631
might have,1.5764238457,0.634347166677
requires,1.57592011961,0.634549928995
and commitment,1.57574776022,0.634619337719
the box,1.57516181691,0.634855409309
we would have,1.5740836182,0.635290265674
closing the,1.57405851135,0.635300398801
and a lot,1.57405607376,0.635301382631
in all of,1.57315582373,0.635664938538
i know that,1.57306628281,0.635701121386
hurting,1.57305055183,0.635707478592
problem not,1.5726335809,0.635876031227
the full,1.57215264102,0.636070553144
before you go,1.5721269276,0.636080956597
is not to,1.57162622565,0.636283604637
he made a,1.57139186498,0.636378501308
him to,1.57084093143,0.636601695302
know what to,1.5704272357,0.636769394512
secretaries,1.57027773418,0.636830019451
krugman,1.57017698564,0.636870880891
voting rights,1.57017695705,0.636870892487
been quite,1.5699463748,0.63696443143
have your back,1.56960406247,0.63710334594
defunded planned,1.5688919342,0.637392530488
just a,1.56883529623,0.637415541583
accidents,1.56869746407,0.637471547513
very proud to,1.56852602029,0.637541224731
knew that,1.56823547489,0.63765934135
reverse,1.56797171337,0.637766607315
and please,1.56791977248,0.637787734776
apply for,1.56774657735,0.637858193696
a republican president,1.5676616269,0.637892758768
have differences,1.56752360248,0.63794892684
interventions that,1.56746493998,0.637972802128
millions of americans,1.5672776145,0.638049054455
not turn,1.5666579127,0.638301438937
problem that,1.56645993332,0.638382111618
and didn't,1.56635473066,0.638424987919
not as a,1.56587537224,0.638620427735
being with,1.56581403604,0.638645443828
to get back,1.5657563017,0.638668992689
hezbollah,1.56552734738,0.638762396374
support me,1.56548954056,0.638777822587
out at,1.56541440313,0.638808482915
want to know,1.56494712802,0.638999223742
as we,1.56488286846,0.639025463282
ignore,1.56471058161,0.639095824972
for many,1.56370405589,0.63950719846
way too many,1.56355592309,0.639567785988
your obligation,1.56342133037,0.639622845468
to win west,1.56324171583,0.639696337344
would say the,1.56301791151,0.639787933737
is done,1.56273473497,0.639903867
we have to,1.56268227325,0.639925349585
to unify our,1.56252621824,0.639989261191
put an,1.56251811496,0.639992580199
these problems,1.56247646485,0.640009640144
i have worked,1.56237757914,0.640050147512
humanitarian,1.56234438699,0.640063745437
a rebuke,1.56232337339,0.640072354437
not the only,1.56112495295,0.64056371536
in my book,1.56108980576,0.640578137343
about education,1.56031423617,0.640896543027
had to,1.56024086487,0.640926681588
captain,1.55977586163,0.641117755828
servant,1.55961663928,0.641183207985
in the senate,1.55898068006,0.641444767592
of hard,1.55876389476,0.641533976611
front lines,1.55830408826,0.641723273096
over many,1.5582525352,0.641744503801
way here,1.55818018722,0.641774300689
guaranteeing,1.55811511309,0.641801104165
talking to,1.55789312107,0.641892557631
regard,1.55772372793,0.641962359606
cutting,1.55771707133,0.641965102911
principled,1.55732167596,0.6421280943
so great to,1.55717610369,0.642188123508
the last,1.55695702015,0.642278487497
really going,1.55680727089,0.642340268252
the living,1.55616699186,0.642604556729
i stood,1.55614630509,0.642613099248
asked who,1.55614604854,0.642613205194
you only,1.55613316578,0.642618525196
struggle,1.55603831368,0.642657697571
on that stage,1.55560933934,0.642834916651
things we want,1.55524526952,0.642985398896
matter where you,1.5551562334,0.643022211224
did it right,1.55510959077,0.643041497482
getting in,1.5548857901,0.643134052911
walls,1.55422112102,0.643409091843
been saying,1.554169997,0.643430256621
first step,1.55388222603,0.643549416585
i appreciate,1.55301548239,0.643908583874
i support,1.55290835644,0.643953003312
movies,1.55288913629,0.643960973536
means we have,1.55263305678,0.64406718357
that horrific,1.55234169811,0.644188068401
to thank each,1.55221866739,0.644239127521
she knows,1.55219600125,0.644248535103
the hardest,1.55166457005,0.644469184451
that's what i,1.5512900837,0.644624761356
better job,1.55123326033,0.644648374668
talk about anything,1.55104338686,0.644727290332
we were on,1.55071325573,0.644864546238
your employees,1.55061061848,0.644907230792
better when we,1.5505695274,0.644924321244
clinton com,1.55028714001,0.645041795285
six and,1.54973142258,0.645273100507
cast,1.54971319974,0.645280688174
i have gone,1.54908877231,0.645540796548
people to,1.54905759414,0.645553789469
how much,1.54723320249,0.646314982378
always made,1.54672993056,0.646525279071
you with one,1.54646350249,0.64663666384
in january,1.5463217537,0.646695939966
it shouldn't be,1.54585668392,0.646890497936
assault on,1.54567648678,0.64696591334
saying you,1.54554913747,0.647019221682
together as a,1.54539710082,0.647082875637
on many,1.54504656477,0.647229684077
strike,1.5449062132,0.647288483568
adequate,1.54449373649,0.647461350198
city,1.54445882522,0.647475985549
have all,1.5441900511,0.647588682033
the university,1.54414355085,0.647608183481
battle,1.54378529168,0.647758470942
continue with,1.54294899827,0.64810956235
not know who,1.54286957119,0.648142927099
one of,1.54259588177,0.648257921481
repeal it,1.54212621911,0.648455351843
i mean we,1.54203107423,0.648495362195
that case,1.54184710223,0.648572740158
eyes,1.54179501696,0.64859465039
mention the,1.54170988364,0.64863046583
in line,1.54129203262,0.64880631239
about going,1.5405231647,0.64913012859
listened,1.5404031879,0.649180687143
nearly,1.54008598075,0.649314397053
it on the,1.54002880949,0.649338501876
can be a,1.53990922475,0.649388927558
listening,1.53975828368,0.649452586551
an economic,1.5396002725,0.649519240714
regional,1.53879840684,0.64985770427
throughout the,1.53867481904,0.649909901445
his tax,1.53851815192,0.649976081696
careless,1.53840679774,0.650023128779
23,1.53840120927,0.650025490084
as much of,1.53839127496,0.650029687683
feels,1.53800113709,0.650194577809
i write,1.53792889813,0.650225118478
smart and,1.53781427724,0.650273582967
to be back,1.53753011414,0.650393765173
to be,1.53748186464,0.650414175932
people must,1.53739161834,0.65045235584
free money,1.53728386042,0.650497950151
clyburn,1.53725145825,0.650511661336
been set,1.53699607451,0.650619748863
should be,1.53676145737,0.650719078883
think we were,1.53645088971,0.650850610777
food to,1.5361208044,0.650990467113
a debate,1.53604090141,0.651024330851
think they are,1.53599147204,0.651045281308
european,1.53596944032,0.651054619805
teaching,1.53595584278,0.651060383472
are essentially,1.53594860182,0.651063452783
33,1.53519481956,0.65138312562
to me that,1.53504903887,0.651444986238
effective,1.53493273263,0.651494348086
what could,1.53482791112,0.651538842076
dangerous,1.5342897822,0.651767359464
and you know,1.53394136897,0.651915399262
now i do,1.53354617543,0.652083397306
your help,1.53179859324,0.65282733932
situation like this,1.53176653809,0.652841000983
world this,1.53152465497,0.652944108184
but it,1.53108398631,0.653132035173
it before,1.53052945684,0.653368672867
than 100,1.53047075903,0.653393731373
having a good,1.530442398,0.653405839584
safety,1.53017230976,0.653521171191
